geneID,A_1_R1,A_1_R2,A_1_R3,A_1_R4,A_1_R5,A_308_R1,A_308_R2,A_308_R3,A_308_R4,A_308_R5,E_1_R1,E_1_R2,E_1_R4,E_1_R5,E_1_R6,E_1_R7,E_1_R8,E_1_R9,E_308_R1,E_308_R2,E_308_R3,E_308_R4,E_308_R6,E_308_R7,E_308_R8
ENSMUSG00000024620,55.96137262,50.34270614,54.10183927,47.55490441,51.13684585,55.98378662,62.52342278,73.98096409,61.79667405,65.46583971,36.5727986,32.49362022,65.49197083,26.34709899,24.87712637,28.96992721,12.68978428,51.10215741,12.11094454,7.67823749,34.68243204,37.32654665,18.11583039,41.82295319,22.32814605
ENSMUSG00000024621,0.770909518,0.806721363,0.640113177,0.785674881,0.758187227,1.166431287,0.921639297,1.246566359,0.824021571,1.070411777,0.300515819,0.021070338,0.219623582,0.984264095,0.011479145,0.157924503,0.090486695,0.566039436,0.815070433,0.822068122,0.022282991,0.231004935,0.294801324,0.323936578,0
ENSMUSG00000024642,2.273197834,2.826895976,2.729958496,2.709219251,2.767339737,2.294779104,1.987859985,2.179406948,2.105835776,2.199752168,2.238460631,0.924192214,1.856478793,1.382973516,0.995154962,0.965381033,1.43193457,1.448285835,2.215543426,2.318211515,2.058251274,2.908593022,1.566326645,1.46264832,0.82625575
ENSMUSG00000024654,3.298513753,2.764643524,3.860888202,3.925739149,3.419281349,2.787854625,2.901143909,3.283820758,2.759251595,2.420093523,2.284138253,3.081344834,1.781400417,1.461788434,4.386541292,3.199133143,4.078580835,2.15402799,2.019736569,2.231701945,3.046432812,2.860499138,2.838650579,3.074238719,4.552266869
ENSMUSG00000024660,33.45939144,30.63668872,39.1628701,31.18796701,32.48151408,18.40333042,18.09844855,25.1082642,16.44227482,18.64681553,41.10765687,7.035531308,42.88313553,32.69976568,3.271021198,4.384724493,7.683924638,17.69762896,47.82700637,44.07541162,6.398456661,29.25021176,11.50376816,16.12410803,1.516547772
ENSMUSG00000024661,2755.507308,2958.106421,2700.732932,3067.060051,2845.136595,3629.987883,3653.338163,3166.339148,3776.541461,3632.612321,3493.582492,8543.434397,5029.974191,2101.660157,3343.9899,4023.866948,5948.687467,4414.050277,2436.858623,2374.374854,4179.751478,4733.305676,4270.256148,3959.995644,6982.497158
ENSMUSG00000024663,0.031107421,0.08743749,0,0.028719394,0.043092848,0.056627907,0.080438194,0.130069192,0.228597713,0.175044553,0.101491772,0.016366765,0.162472926,0.405300891,0.160499393,0.150979326,0,0.036640111,0.017834384,0,0.121161003,0.053831173,0,0.015726473,0.015354969
ENSMUSG00000024664,32.71118976,34.4255674,30.72904352,33.21739185,32.64295291,35.56594596,36.1870001,34.51482221,38.18764539,35.40413966,19.74774676,28.61862725,22.67964998,22.37395271,26.65983236,26.01214673,69.48664043,20.33293,34.71773579,43.04129573,19.65908884,20.92845349,34.66890025,33.84607394,26.49408008
ENSMUSG00000024666,14.65247566,14.86561986,15.94760989,13.80093301,13.75066569,15.11489653,15.30855182,15.45752816,16.93812247,16.46242645,11.04838152,8.192008325,13.69798003,10.72872475,7.093310483,10.84691499,9.48256935,8.681563093,11.33643192,10.47524073,14.29638873,11.132738,8.102751392,12.24126912,12.24432239
ENSMUSG00000024668,18.18164449,19.72714237,17.10926308,18.89114589,17.67574147,18.90119179,21.22726517,18.65961681,20.46611106,21.72802706,16.64526688,19.73994637,19.00829333,18.78050032,16.99430748,20.12427376,24.59388043,20.09035486,18.82564414,17.93242115,19.81023769,17.60817207,24.02278478,18.86009487,28.82997529
ENSMUSG00000024678,2.33305657,1.865333129,2.222863374,2.067796341,1.896085295,0.82110465,1.51223804,1.38740471,1.341106583,1.166963686,28.37709941,40.09857337,31.42226398,7.332261574,14.2666127,57.74959207,3.467500398,49.57406954,8.596173178,3.81334982,34.06355053,36.89229727,6.20823401,47.43104311,12.71391403
ENSMUSG00000024683,38.17257608,43.94043016,40.032369,42.94898289,41.76175744,39.13546064,34.4065842,35.3131286,30.20953414,34.61992269,28.79536853,37.5637087,37.50859828,31.00384336,31.31035125,37.66476662,58.59583426,24.70431694,37.18036754,43.46651916,29.78252843,39.29566883,39.47970108,28.24760519,33.91633389
ENSMUSG00000024687,22.56636821,22.24147074,24.89083987,23.07402531,22.15092227,20.44631722,19.73619431,21.71323349,20.24742575,20.76855061,28.48419562,17.68779636,31.12235983,17.60825447,16.27862424,16.07953728,15.42436444,14.47064269,19.06168433,20.40239753,20.53630983,28.1451432,14.27277871,20.72762906,13.08262781
ENSMUSG00000024712,46.17427896,51.31103433,47.1587196,51.83830879,50.22618969,65.63930739,67.66725303,56.92932521,65.90357246,65.64150753,29.49879203,40.92565549,38.82435246,19.47337027,46.54946546,55.35925843,59.33734915,17.39928426,26.85296353,30.74581053,59.78311505,37.12458247,50.8939025,49.63985858,62.65731672
ENSMUSG00000024732,10.15459186,10.46803814,11.11926056,9.14299726,9.563750823,9.368531498,11.33511398,12.17960886,11.3042149,12.04579179,13.137431,12.77488694,13.18049794,10.98571533,5.706149843,4.391744678,18.4639652,9.266553004,16.25490064,17.3101029,4.685184828,11.7729614,9.772228757,6.417114942,3.79653547
ENSMUSG00000024742,0.436342863,0.445993841,0.223780177,0.146489482,0.457925821,0.144421446,0.205146206,0.1290034,0.213768885,0.29761754,0.569448819,0.187835006,0.455800576,0.305400269,0.090962432,0.336919941,0.219092452,0.210252164,0.409356611,0.504620225,0.088286845,0.183051698,0.281191074,0.140378489,0
ENSMUSG00000024750,39.00030831,37.95916656,42.14378275,39.54580277,38.14016439,40.60655602,43.29883734,43.01354919,42.16454409,43.69485278,36.96904021,30.47117369,45.33272303,26.39490483,42.66407084,40.88713293,31.04349285,44.42726934,24.90582636,24.64690202,40.63456435,37.66425651,20.59151879,33.51289284,45.04621546
ENSMUSG00000024754,7.610115352,6.078555884,7.500428826,6.067830212,7.015113126,5.333190279,5.775734975,6.59885189,5.305355065,5.184030947,8.964212415,2.39197798,9.933151685,8.102464246,2.128752159,2.415544659,0.907427598,9.803452592,6.143818288,7.413018834,2.66319512,9.121559184,1.185621818,2.519674916,0.878128247
ENSMUSG00000024758,56.3102081,57.92308431,54.55465984,59.05385633,59.40108879,64.29258414,64.36950826,61.42498178,64.61709898,63.25328301,48.9917207,55.47286781,52.8687355,48.31062826,77.53358721,84.98068699,73.02932318,45.93623832,57.77563989,56.30222409,78.83498773,52.57054616,89.98249406,83.03828586,95.14524678
ENSMUSG00000024764,9.987951717,10.43531963,10.80977834,10.13669194,9.277238767,10.26828216,11.25241663,11.02984979,12.02530533,11.24063963,16.7295132,12.58182913,15.95775845,15.21773496,9.490978447,10.27070862,18.74693681,11.79823865,19.79059014,16.71961938,7.996361937,14.97124642,12.94567381,9.139861261,8.342263031
ENSMUSG00000024772,70.67549444,72.28172828,69.65847114,71.13344981,71.58395865,76.46629411,78.22674546,77.89096795,83.45676851,77.57810488,72.01106671,52.87875654,70.7039341,68.08385749,52.83687667,57.1760575,79.06501459,47.96339082,88.23329937,108.0973809,69.49644598,81.34130533,88.06771688,85.29845813,88.03657923
ENSMUSG00000024777,9.680874443,9.247317131,9.182964847,9.983602777,10.2087197,10.65507144,11.73532814,10.07976676,12.24372241,11.31681335,14.47087598,13.70900978,20.83476491,15.65478387,12.65445164,15.89108335,12.2211269,15.04184774,15.07607748,17.9250349,12.96988326,17.06952076,8.573416936,14.37021112,15.94556933
ENSMUSG00000024778,7.569758521,6.558262894,7.355568592,6.111413523,7.868398252,4.324260924,4.291545436,5.209011451,4.996393245,5.287342837,56.62803758,32.06180906,48.70111758,19.47028684,4.611951373,8.377879358,29.54808729,14.88503257,8.534460928,10.73219416,11.8780414,39.86460396,7.529976159,10.08769648,38.70968992
ENSMUSG00000024780,13.16413652,13.03482118,12.99269755,13.51738678,13.93616186,16.91775029,17.89038744,15.7588647,16.37962102,16.01119845,21.25517541,20.69971114,24.74818342,16.65552882,23.11188423,20.85108765,33.31216575,14.31613695,17.38860252,16.5215144,14.06686189,20.38591015,19.8216118,15.46572738,19.75233394
ENSMUSG00000024781,36.00061091,37.05746524,33.69988902,34.3785071,37.69813787,42.16085947,46.61523637,44.39498418,43.94123873,45.07702834,49.71338405,72.24532464,50.32345257,28.14590624,48.72887943,54.83823113,28.17705097,55.38047191,24.19328823,29.16753262,55.4104251,37.14336436,30.01203472,52.14037231,69.31278352
ENSMUSG00000024782,29.00335662,32.0253427,28.82952297,29.19001748,29.97303661,38.61458784,38.23094187,39.65318361,40.58319858,40.47905806,30.15381603,37.23693576,34.5847888,28.63771701,33.0427752,42.99867277,54.80226245,24.39284379,30.31672618,29.06559582,46.67054298,33.32476036,31.24642159,46.50406017,55.37982351
ENSMUSG00000024785,31.76857872,32.84699493,31.36701799,31.71570406,34.28125656,39.53639225,40.47316195,36.47984335,42.94419986,37.3834681,40.16500564,79.98847276,37.38450675,29.55874337,45.40353447,30.02679843,78.59019577,26.53449166,39.47990604,40.21130875,30.26953403,33.81937227,46.14697154,28.24153599,42.75318918
ENSMUSG00000024790,14.96916716,15.30900637,14.10670173,15.14826782,14.04588473,17.52221579,20.19525548,14.54555586,19.16456303,21.07431102,19.75901498,26.45702989,18.85705246,13.79481834,23.95757798,21.69602578,32.02546299,7.464155848,17.91039449,23.33287595,17.6112015,13.47563251,34.7044286,21.99314081,27.01953706
ENSMUSG00000024795,6.133832053,5.51715947,7.05590404,4.483498478,4.977178714,2.618239067,2.975302216,4.669584517,2.743901264,3.292875534,16.28593564,0.94368829,15.17438722,14.69091046,0.16490722,0.195047756,1.248937609,5.2217723,15.30823007,14.02093063,0.687301898,8.218348324,1.088751746,1.514134547,0
ENSMUSG00000024799,37.70269256,38.710546,33.55866099,38.66629235,40.24551696,31.60020545,29.15022145,29.31046812,26.5981527,28.78849947,8.52866931,4.364091812,8.927030478,4.577381388,15.52620317,26.41908908,3.092051588,11.21312125,8.033782897,7.594062776,37.06190983,13.59255087,19.35942934,32.43502156,59.05721842
ENSMUSG00000024800,18.9077099,22.56424747,19.61670597,20.5035335,19.15528689,24.96160587,24.44596795,22.112188,24.07602989,23.50333063,19.0384153,14.57903215,20.77245202,12.79050498,14.90419441,16.4154396,23.57072647,10.07936131,24.34348662,30.01906479,11.01940214,17.01798353,28.0860724,12.31939744,12.71226553
ENSMUSG00000024806,0,0,0,0,0,0.275049833,0.625119676,1.403921433,0.518154816,0.779365033,0.394368028,0,0.394577107,0.17896403,0,0,0,0,0.259872455,0.087367853,0.0840709,0.522931395,0,0.152771454,0
ENSMUSG00000024807,14.01583735,14.10476017,14.81592061,12.96118201,14.14786068,10.7307524,12.28961535,13.09820846,11.80021395,13.15557062,20.65492879,10.80342856,22.54569104,14.70198278,8.954231405,9.741940989,10.11315234,11.97047677,16.91754822,17.68980604,17.20197763,15.34442635,9.812741462,16.25933851,11.19466784
ENSMUSG00000024810,0.222007207,0.728027092,0.173948624,0.529491242,0.392973796,1.414495664,1.224684146,1.254892745,1.305163546,1.336010578,22.40580867,95.39173193,2.145140778,0.547831125,20.6181154,2.110120053,0.501624946,1.503583969,0.487907811,0.128373048,1.564696923,0.277464712,0.887751647,0.505064588,0.401812489
ENSMUSG00000024811,35.78025858,33.421943,33.86025253,34.17329112,34.70062249,34.69556729,37.40662707,39.52155809,34.27552935,38.29678711,41.91839751,25.7372311,42.55697661,38.01929411,39.98342031,37.88984705,36.41262709,27.08099345,34.04049818,33.78685136,34.60496264,34.29108573,28.17070791,31.82344178,26.48333822
ENSMUSG00000024816,17.91081589,18.12272058,18.66780798,18.65830904,19.72583392,20.07840883,20.29824241,18.28322456,19.6688301,19.8945415,18.79232824,20.08962945,25.21526431,16.43703555,13.34709086,16.10281328,14.31358618,12.80060984,15.84018009,20.15753277,15.79192713,18.60154671,15.39617661,16.09169468,15.0100614
ENSMUSG00000024831,3.226266024,2.738321255,3.889940143,2.698256514,3.131444485,2.406815434,2.198505571,2.891964932,2.367772506,2.159557275,5.432287066,4.020645323,6.026592539,4.600650444,2.364528062,2.548364615,3.506699981,4.455782172,4.381179478,5.413753709,3.505824328,5.064867025,3.421879074,3.824974205,2.435619984
ENSMUSG00000024833,32.96916928,30.56272148,31.96624594,32.12325787,32.29490118,28.06450097,26.56981052,28.09033071,30.8580004,27.55133142,34.05621721,10.8695303,37.66424057,21.31920079,6.834481434,10.76663531,18.27003773,12.23536331,38.20425275,36.75833014,11.68956615,23.31844719,25.07119321,17.64929404,7.360655062
ENSMUSG00000024853,134.9328334,123.0666756,146.6592671,121.4677998,125.824971,92.5593128,98.11573521,114.7782898,93.94430672,99.21002638,138.1300565,85.51674542,139.8542714,123.1409614,44.64386733,48.78300421,83.55716753,112.1941164,139.1846897,140.228027,90.74645729,147.9028613,61.68596306,90.77274565,48.17544182
ENSMUSG00000024854,20.94674592,20.11046265,18.77085342,19.43422431,20.96891651,16.28823956,15.99524972,13.84050545,18.75037154,16.54052405,25.5815922,39.67508783,24.85228734,23.83043721,60.42721793,52.71501225,29.60505908,32.65270017,35.99766577,39.23757485,46.50543507,30.78859154,41.62659489,41.46981112,93.54098402
ENSMUSG00000024892,24.53126115,23.53716904,23.31045762,21.49575992,24.54149446,14.61359724,15.93757534,19.81020125,16.52074423,17.10068108,17.94707286,11.8919302,19.12998852,14.81039523,5.581081346,7.613472819,5.264240192,21.10275152,9.835809062,10.43201231,9.2554805,23.09092581,6.818184799,13.29673307,5.421562531
ENSMUSG00000024896,29.22052246,29.41526492,27.79511721,27.32576285,29.64140729,29.90061593,32.15672661,32.27730089,31.44817894,32.81457106,32.01303923,31.05055843,32.30690084,24.18057558,23.2007861,23.28799892,31.56361809,24.89244329,31.36217657,34.60337423,25.35814602,29.33610519,30.74987553,29.14534012,24.42959679
ENSMUSG00000024897,0.610318968,0.485393214,0.720638306,0.49794717,0.642294822,0.788051781,0.645950715,0.903393382,0.674491937,0.678878309,2.259826321,0.43312698,4.692552274,1.025508146,0.36615739,0.456381225,0.099773679,0.718868803,0.626575269,0.812513129,0.742364301,3.553257855,0.208965776,0.437709104,0.259223914
ENSMUSG00000024899,5.839491904,6.126357277,6.744402107,5.893274878,6.158226759,4.666918452,5.102485616,4.932649953,4.706727339,5.379421688,3.480908112,1.989208019,3.48951619,3.63469298,2.301055486,2.372296402,1.157225674,0.945546687,5.166564676,6.408834608,3.573394864,4.391616701,1.878032669,3.443115533,1.942929445
ENSMUSG00000024906,11.84596136,11.43982281,11.15933367,11.3354198,11.78000239,10.43036803,9.877343871,9.21121669,11.18363327,8.572193902,9.99975384,12.84800512,12.63546455,9.587457546,12.56540528,12.16647203,10.34332868,12.66737123,8.864119723,9.965717561,14.85256628,12.51208097,12.10055788,12.59825734,17.9796001
ENSMUSG00000024909,154.0134174,149.8973153,155.1695959,165.7829013,158.6606062,162.8171079,173.7598851,178.7591641,183.2720276,180.2544299,147.6423884,197.241275,200.1078414,101.0087153,112.3506564,182.6427675,125.657534,94.31361947,125.5691253,159.5620046,267.7331038,212.1299637,177.6168506,222.0431433,237.2514567
ENSMUSG00000024912,34.29965828,30.07009615,37.56409846,32.17568096,33.81562484,36.7155676,36.19006221,39.22315506,41.41504901,41.45112097,111.5470082,52.77532771,104.3481466,58.09867505,11.34908204,14.05116026,130.5788213,46.86283015,123.5515151,115.4927267,14.60518878,111.9671581,31.00138247,19.98876199,6.913819748
ENSMUSG00000024921,6.057308763,5.108554724,6.50354281,5.320407308,5.26329856,4.202033942,4.330510479,5.162361329,4.351869522,4.411800651,8.195942032,3.87797382,7.508095675,13.40650328,3.723506293,6.181139042,3.245268418,5.568962187,5.658624194,5.302178136,7.715143695,11.49682611,3.46354579,6.687955998,5.673449269
ENSMUSG00000024925,47.14912562,51.96942238,50.30482992,51.5177716,51.72723572,44.5510502,36.14340928,30.52706214,38.78476232,36.41779124,22.69262278,20.58444791,27.59488666,16.68458127,34.88934345,43.9720917,17.92346422,17.62545508,28.66090074,38.71986511,31.58385426,36.88965192,45.49336566,37.61420424,35.07505756
ENSMUSG00000024927,36.89341268,35.31383254,36.85538403,36.41301888,36.18459028,35.53619036,40.95601255,39.48131011,41.73511926,39.00477299,50.13784707,37.01672846,56.00676273,35.75544491,25.03459602,29.45810377,57.75770864,34.0660888,42.58135204,41.36372456,46.12805607,45.42135378,31.10684622,43.61093454,37.07208421
ENSMUSG00000024937,16.68312746,14.7565966,18.15984526,13.67218485,14.69465655,11.33855787,10.71837674,13.66459048,11.02486838,11.47622867,17.83026592,7.718110266,17.78022116,22.56355237,5.687903998,6.099597763,7.439464534,22.33387524,30.95256517,44.89384303,7.139974549,18.65317954,7.502058432,8.478803754,3.917962671
ENSMUSG00000024942,29.16544485,27.35476246,27.86481894,26.5340238,28.42136405,29.55891797,29.64841799,28.62339926,32.25129293,32.0943435,27.60064152,26.40845054,23.10722455,23.79150699,21.18501093,28.49869923,14.16401862,19.67101159,22.64866689,26.03869217,49.33497368,28.86536319,21.59095312,36.30527356,38.87998916
ENSMUSG00000024952,53.08324593,51.35493393,49.36900617,53.50038258,54.56737886,56.58060753,60.15772767,56.9856005,61.69563429,58.48425491,46.21053407,42.50767679,42.4507274,35.83626453,32.30855937,42.30217032,32.08791295,24.67414665,51.91593257,59.42617859,48.32777102,41.37468007,44.33565061,49.38149045,35.68984289
ENSMUSG00000024960,20.50224137,18.18069845,23.12170995,18.83525301,19.12062782,14.51081015,14.98328609,17.45746726,14.2595564,15.10923525,21.82915276,6.436825297,16.1852505,23.07654046,6.975044073,8.1835215,5.175324895,20.25589333,23.55991349,24.03427038,14.02599191,21.93363811,8.112810182,13.3442101,6.691454826
ENSMUSG00000024962,90.2732256,80.65634103,92.71958682,93.55334628,90.97049271,105.1077387,116.7436615,108.5281134,122.9394099,128.0106099,80.79426405,58.03143679,87.81259617,70.848241,73.04656052,82.56353336,51.54419308,76.38204523,70.81832088,72.2761306,100.2547779,85.19781177,77.25272663,85.66638398,110.3749907
ENSMUSG00000024966,175.3748639,168.5978838,180.1666514,165.6711857,170.0247176,154.9538108,152.4283706,169.5350455,156.7257364,152.1452401,219.3752915,188.5992828,209.6892786,192.9477256,85.05515838,80.36633674,193.2112475,162.5592713,268.1702757,301.7580705,91.97766559,196.6511628,132.3478264,118.1714262,52.81473246
ENSMUSG00000024968,2.453254934,2.204094873,2.38562372,2.063254145,2.56049362,3.257661357,3.250047635,3.481710117,3.737337291,2.568684553,10.92058712,6.453740763,8.986835227,6.667384477,4.662319861,4.281565614,7.103975514,5.561461231,8.361874831,7.073396203,5.703224584,5.07890039,3.390115827,3.245043483,3.218151448
ENSMUSG00000024970,6.432140944,5.72174858,6.840164874,6.143135141,6.349933497,5.598815207,5.414119685,4.82248997,5.534472963,5.103257219,7.660967536,5.539175435,8.788718505,6.305066384,5.916823255,5.956592126,4.870456557,6.757573686,7.748303133,7.746424163,5.611144896,9.842845934,4.402323219,5.113164084,5.225937907
ENSMUSG00000024974,30.15453734,27.58943319,34.48249097,25.89590011,25.83248765,17.47647987,19.08712276,26.43221429,18.53757336,19.34497907,47.2288435,14.65049799,47.01571279,36.02716362,6.107182215,6.557228813,11.43850565,25.1298362,44.33269089,39.12554345,11.83349476,39.46685736,9.670987859,13.79285937,2.930947296
ENSMUSG00000024985,5.943078047,5.098054958,6.842732474,5.802786198,6.141750839,4.692979453,4.424490559,5.712949654,4.403688024,5.19928141,8.381252506,2.148599984,10.02113007,8.728248364,1.451755778,2.186876619,1.626640532,4.245741629,7.717023622,6.503653662,4.074830536,10.67267153,1.965548571,4.555836548,1.509014566
ENSMUSG00000024991,108.6071609,99.48380099,116.1628914,97.8015757,100.0413945,76.08559374,76.12550051,98.73530442,70.82193285,77.97910176,148.3475033,67.72484995,149.8485541,147.3813734,42.45348134,31.89702964,68.65912841,84.0865265,144.2591362,141.4700753,44.73629262,130.362759,52.4685921,56.77314546,15.65561275
ENSMUSG00000025002,3.916229387,4.288191656,3.349439619,4.835309398,4.749703025,5.067672544,5.563565119,4.077283404,5.131680631,4.513604959,44.92024805,117.9931173,52.66372193,30.0951564,309.1741236,196.6001317,69.53407383,49.99009549,29.48564548,27.66526057,152.7441409,88.91760311,244.6514896,162.2296148,243.6164676
ENSMUSG00000025026,14.73400928,13.8049031,15.86042007,13.28568045,14.59775934,14.69984666,15.22902864,16.66078912,15.11005933,16.12296521,20.53315963,9.5764547,20.20957598,11.22345989,8.655643879,14.66865191,16.91891666,5.715354656,11.74853474,11.92165281,19.7105899,17.38247483,11.25359125,21.95168625,13.9495202
ENSMUSG00000025034,21.49277202,20.94296634,26.45561473,19.38543955,22.00230078,16.52551343,16.83495188,19.34775422,17.16135168,17.66982633,34.81894242,14.90374816,32.64936214,25.09491249,9.740154382,8.380544516,16.38883071,20.95602195,34.83618423,35.77562107,15.0642299,26.51005836,8.565291738,14.23229268,8.631108683
ENSMUSG00000025036,2.536553371,1.621034778,3.101812856,1.854512346,1.949890944,1.294512187,1.395224274,2.220666941,1.264233184,1.663859369,2.468393714,0.555429867,3.124460667,1.389340692,0.13448838,0.30244075,0.294481104,1.018926089,2.891681497,2.441727361,0.277381589,1.674602268,0.335791872,0.444750541,0.014474808
ENSMUSG00000025037,25.57147951,26.98559744,25.55113687,24.31751765,25.11804562,27.73689781,28.70403062,27.31816494,26.64909887,27.11769323,30.45345495,63.14632439,41.93183323,31.07774585,32.38843767,37.30448411,99.68927392,48.93098152,45.04360266,39.57845511,45.3122379,40.12062605,46.99232781,38.13231578,56.0647159
ENSMUSG00000025040,19.81831355,21.03699868,19.01318993,20.4005164,20.51662862,24.84360226,25.35939194,20.70826592,22.39510582,25.04183137,12.23500455,19.88026249,12.12372486,14.1406402,29.36287245,34.96168782,17.61384592,23.62270888,10.53210772,10.10101031,30.40089383,15.27893198,24.17575685,27.33387929,38.33349722
ENSMUSG00000025041,10.78923218,10.42478061,10.84885587,10.5835347,8.97235239,10.03630862,12.17998585,12.00922738,10.73057518,11.62945572,10.31590482,13.79732589,11.0485987,7.809650281,4.62462149,6.469908751,6.721576117,5.412742716,10.26644441,8.217237493,6.712043099,8.355710198,6.945443066,6.691908505,4.277807077
ENSMUSG00000025049,4.752780439,3.857528448,4.427969553,3.787751285,4.175861829,3.615938667,3.5562076,3.557096516,3.651894073,2.980628703,4.223054559,3.253077832,4.602551813,2.190194535,1.772280691,2.120951357,3.684810053,2.280076516,3.94232949,4.059708993,2.186359488,4.049829191,2.599493772,2.702221286,1.583032226
ENSMUSG00000025078,7.166306863,7.555111854,7.412917468,6.660351516,7.800513776,8.069066487,8.488891618,7.8148712,8.93244111,8.359074497,10.21111451,9.454473355,10.74766256,12.27177369,8.696704434,10.75673007,20.62853605,10.42780898,13.8963944,12.63211678,7.881721669,9.978963968,13.39960527,10.9474882,9.531407475
ENSMUSG00000025085,4.86317465,4.433194054,4.42401552,4.028099751,4.776919283,3.36626461,3.43736065,4.060143925,3.694678574,3.425324776,5.221626784,0.879443566,5.217520894,5.183438389,3.236902324,5.757105353,0.495639861,2.007557353,1.456320104,1.933062611,3.903313615,10.43135534,2.741522245,10.93226926,1.955495618
ENSMUSG00000025102,20.21642178,19.09074875,21.70219908,20.47702479,20.77758652,20.52602019,13.06214697,15.62919096,13.62157159,14.23241805,12.32611276,12.00456979,14.96546002,9.804484852,23.11850706,28.90807276,13.53451088,12.12477849,11.5599784,15.52517883,20.3717913,22.64955204,23.89914415,24.35748789,25.98219955
ENSMUSG00000025103,32.34970616,31.39752039,30.32773394,31.66234648,31.25228334,34.21409056,35.09914144,34.11107906,38.24535242,34.78263633,23.89347711,31.4158847,25.09018496,19.97611414,43.02686745,39.70904728,25.68022464,30.58246212,18.42068362,14.56914282,33.17157477,28.25290838,49.63435597,33.89873795,41.43052044
ENSMUSG00000025105,7.70770089,7.581799441,7.646471992,6.593042005,7.024859632,5.284674969,4.844056133,5.845991605,5.173530293,5.302919493,1.610484436,0.361890869,2.028701279,0.011980936,1.356914918,0.613667848,0,0.226368635,1.786136765,0.421123191,0.844232281,1.482013573,1.213432296,0.675011459,0
ENSMUSG00000025128,0.211119294,0.224180591,0.145567533,0.155929818,0.259966023,0.333078439,0.494964301,0.53618967,0.303393281,0.224397974,0,0,0,0.016670842,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025130,503.1948153,511.6621078,446.6396569,516.4476955,510.5811191,511.8370961,544.749546,540.1020207,522.1189451,529.376251,416.9280569,514.7328029,409.1583932,340.4072872,418.070656,535.2895341,352.7883107,368.3106428,323.4049577,371.9743905,588.2021545,331.5177897,439.4740465,564.7389821,642.4913135
ENSMUSG00000025132,400.2977873,408.2005819,410.7869745,415.1628256,404.5400198,427.2942338,435.7532994,426.6630854,457.8331605,447.8095052,400.7910448,284.0248751,405.5941038,373.2475886,217.96219,288.6208217,367.385859,358.403336,512.9862525,555.1118097,325.1463954,390.3879067,344.6628013,332.7640093,254.0183459
ENSMUSG00000025134,34.05478513,27.8814118,36.24767774,31.71153591,32.96637461,26.96416378,25.64492768,27.87351265,27.28767509,27.49545278,36.95469938,9.562543265,34.91822808,33.30296319,7.481750262,9.828328174,11.96681199,26.95593297,45.07692938,47.9485528,9.93469186,38.39480818,14.1891073,14.41006883,4.834799425
ENSMUSG00000025137,9.107842715,8.439739904,10.0221041,9.217184786,8.411345085,7.424517685,6.677165474,7.393314481,6.815622787,6.570607338,0.783704247,0,0.418197193,0.326007575,0,0.030360409,0.100508702,0.324189984,0.889405764,0.491926067,0,0.461862498,0,0.050598945,0.024701826
ENSMUSG00000025145,5.722654473,5.379487505,6.357305685,4.760239494,5.721088532,2.750498334,3.770253048,3.843234923,3.238467601,3.914538009,21.2712255,1.172561781,20.37990759,12.66170511,1.147698039,1.443739802,0.379327585,17.86336246,15.5273792,11.64176641,2.417038374,13.24759535,0.968067716,2.196089647,1.696724034
ENSMUSG00000025153,46.25058288,40.91002598,44.31253663,39.89448205,43.21695551,40.30986995,44.5630714,55.8386649,49.86776647,50.81187757,64.05605065,20.38994996,63.42590548,86.69992413,10.48085608,13.74235886,18.31506902,68.19838639,84.59515697,79.31464575,20.60191297,57.4580439,19.0921364,28.51228124,6.460487333
ENSMUSG00000025154,5.773666559,5.954002478,5.272494275,5.321923692,5.119196101,4.398910847,4.311953762,4.730579709,4.51849683,4.817990123,4.020227707,1.077281424,4.807562115,2.195807633,1.670826392,2.047962214,1.018824982,0.858217223,3.2361072,2.783906526,1.847483975,3.24530698,3.701503525,3.795500939,0.491683969
ENSMUSG00000025156,86.81236617,89.25362538,84.96485774,91.53257026,85.69384785,99.21515075,95.53684478,90.80981495,100.5554553,95.87295192,88.20316998,111.0864362,99.23815481,78.93817012,71.79838689,86.2329742,110.5037397,74.8115395,97.59904198,102.9818862,78.85232497,86.22476331,133.761253,88.70460581,74.66786507
ENSMUSG00000025157,17.25736022,17.06072668,15.50047638,16.78736442,18.05158602,19.59358069,19.39267268,17.89911602,19.55510613,18.52449634,14.63407085,13.15276136,17.81198684,10.11371696,11.50041005,12.60743371,20.73943517,9.421173511,13.74237732,16.21007867,12.62179851,13.55959203,13.29484165,11.05192942,12.39043602
ENSMUSG00000025173,31.38340902,32.97892826,30.64329985,33.31058937,34.24189853,34.91684811,37.99314428,31.83273188,37.09925166,36.40908876,31.8998354,44.03865029,35.76678342,29.97410581,42.86303541,46.19810544,47.89954062,27.32307517,28.59913131,29.02203491,40.00216702,34.28164983,46.85395726,40.29983381,41.84611106
ENSMUSG00000025184,2.334962959,1.748033921,2.916448358,2.271954074,1.902708515,1.771068085,1.692950111,1.776086938,1.70466886,1.685321747,5.21317225,2.505197616,4.387962275,3.44353429,1.74541355,1.736014407,3.436770653,3.383890635,4.016015332,3.613676331,1.235527373,5.55917701,0.923707629,1.249887463,0.983069006
